;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
2915;Rancagua;No;No sabe/no responde;Mujer;51;2017;6101
2916;Rancagua;Si, ahora mismo;Mapuche;Mujer;302;2017;6101
2917;Rancagua;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;6062;2017;6101
2918;Rancagua;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;9748;2017;6101
2919;Rancagua;Si, ahora mismo;Mapuche;Hombre;435;2017;6101
2920;Rancagua;No;Aimara;Mujer;93;2017;6101
2921;Rancagua;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;329;2017;6101
2922;Rancagua;No;No pertenece a ningún pueblo indígena;Hombre;25836;2017;6101
2923;Rancagua;No;Mapuche;Hombre;373;2017;6101
2924;Rancagua;Sí, en otra época del año;Mapuche;Mujer;247;2017;6101
2925;Rancagua;No;No pertenece a ningún pueblo indígena;Mujer;45372;2017;6101
2926;Ránquil;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;153;2017;16206
2927;Ránquil;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;8;2017;16206
2928;Ránquil;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;144;2017;16206
2929;Ránquil;No;No pertenece a ningún pueblo indígena;Hombre;257;2017;16206
2930;Ránquil;No;No pertenece a ningún pueblo indígena;Mujer;767;2017;16206
2931;Ránquil;Sí, en otra época del año;Mapuche;Mujer;3;2017;16206
2932;Ránquil;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;176;2017;16206
2933;Ránquil;No;Mapuche;Hombre;59;2017;16206
2934;Ránquil;No;No sabe/no responde;Hombre;36;2017;16206
2935;Ránquil;No;Mapuche;Mujer;29;2017;16206
2936;Ránquil;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;44;2017;16206
2937;Ránquil;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;89;2017;16206
2938;Rauco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;158;2017;7305
2939;Rauco;No;Mapuche;Hombre;45;2017;7305
2940;Rauco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;112;2017;7305
2941;Rauco;No;No pertenece a ningún pueblo indígena;Hombre;1060;2017;7305
2942;Rauco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;100;2017;7305
2943;Rauco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;57;2017;7305
2944;Rauco;No;No pertenece a ningún pueblo indígena;Mujer;2249;2017;7305
2945;Recoleta;Sí, en otra época del año;Mapuche;Hombre;70;2017;13127
2946;Recoleta;Si, ahora mismo;Mapuche;Mujer;84;2017;13127
2947;Recoleta;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;2349;2017;13127
2948;Recoleta;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;86;2017;13127
2949;Recoleta;No;No pertenece a ningún pueblo indígena;Hombre;6503;2017;13127
2950;Recoleta;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3594;2017;13127
2951;Recoleta;No;No pertenece a ningún pueblo indígena;Mujer;18171;2017;13127
2952;Recoleta;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2312;2017;13127
2953;Recoleta;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1440;2017;13127
2954;Recoleta;No;Mapuche;Hombre;1083;2017;13127
2955;Recoleta;No;Mapuche;Mujer;1433;2017;13127
2956;Renaico;No;No pertenece a ningún pueblo indígena;Mujer;1717;2017;9209
2957;Renaico;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;550;2017;9209
2958;Renaico;Sí, en otra época del año;Mapuche;Hombre;31;2017;9209
2959;Renaico;No;Mapuche;Mujer;179;2017;9209
2960;Renaico;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;54;2017;9209
2961;Renaico;No;No pertenece a ningún pueblo indígena;Hombre;585;2017;9209
2962;Renaico;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;181;2017;9209
2963;Renaico;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;330;2017;9209
2964;Renaico;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;236;2017;9209
2965;Renca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;4493;2017;13128
2966;Renca;No;No pertenece a ningún pueblo indígena;Hombre;6276;2017;13128
2967;Renca;No;No pertenece a ningún pueblo indígena;Mujer;14204;2017;13128
2968;Renca;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;145;2017;13128
2969;Renca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;4519;2017;13128
2970;Renca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;2007;2017;13128
2971;Renca;No;Mapuche;Hombre;137;2017;13128
2972;Renca;Si, ahora mismo;Mapuche;Hombre;667;2017;13128
2973;Renca;Si, ahora mismo;Mapuche;Mujer;269;2017;13128
2974;Renca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;2513;2017;13128
2975;Renca;Sí, en otra época del año;Mapuche;Mujer;430;2017;13128
2976;Renca;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;454;2017;13128
2977;Renca;No;Mapuche;Mujer;942;2017;13128
2978;Rengo;No;Mapuche;Mujer;597;2017;6115
2979;Rengo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;840;2017;6115
2980;Rengo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2186;2017;6115
2981;Rengo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;933;2017;6115
2982;Rengo;No;No pertenece a ningún pueblo indígena;Mujer;13106;2017;6115
2983;Rengo;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;95;2017;6115
2984;Rengo;No;Mapuche;Hombre;205;2017;6115
2985;Rengo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1511;2017;6115
2986;Rengo;Si, ahora mismo;Mapuche;Hombre;49;2017;6115
2987;Rengo;Si, ahora mismo;Mapuche;Mujer;158;2017;6115
2988;Rengo;No;No pertenece a ningún pueblo indígena;Hombre;5327;2017;6115
2989;Requínoa;No;No pertenece a ningún pueblo indígena;Hombre;2378;2017;6116
2990;Requínoa;No;Mapuche;Mujer;287;2017;6116
2991;Requínoa;Si, ahora mismo;Mapuche;Mujer;56;2017;6116
2992;Requínoa;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;685;2017;6116
2993;Requínoa;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;298;2017;6116
2994;Requínoa;Sí, en otra época del año;Diaguita;Mujer;76;2017;6116
2995;Requínoa;No;Mapuche;Hombre;56;2017;6116
2996;Requínoa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1370;2017;6116
2997;Requínoa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2887;2017;6116
2998;Requínoa;No;No pertenece a ningún pueblo indígena;Mujer;3697;2017;6116
2999;Retiro;No;No pertenece a ningún pueblo indígena;Hombre;1149;2017;7405
3000;Retiro;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;66;2017;7405
3001;Retiro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;624;2017;7405
3002;Retiro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;409;2017;7405
3003;Retiro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;286;2017;7405
3004;Retiro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;888;2017;7405
3005;Retiro;No;No pertenece a ningún pueblo indígena;Mujer;3150;2017;7405
3006;Retiro;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;66;2017;7405
3007;Rinconada;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;121;2017;5303
3008;Rinconada;No;Mapuche;Mujer;48;2017;5303
3009;Rinconada;No;No pertenece a ningún pueblo indígena;Hombre;859;2017;5303
3010;Rinconada;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;27;2017;5303
3011;Rinconada;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;80;2017;5303
3012;Rinconada;Si, ahora mismo;Mapuche;Hombre;48;2017;5303
3013;Rinconada;No;No pertenece a ningún pueblo indígena;Mujer;1654;2017;5303
3014;Rinconada;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;142;2017;5303
3015;Río Bueno;No;Mapuche;Hombre;801;2017;14204
3016;Río Bueno;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;700;2017;14204
3017;Río Bueno;No;Mapuche;Mujer;1677;2017;14204
3018;Río Bueno;No;No pertenece a ningún pueblo indígena;Mujer;3482;2017;14204
3019;Río Bueno;Sí, en otra época del año;Mapuche;Mujer;469;2017;14204
3020;Río Bueno;No;No pertenece a ningún pueblo indígena;Hombre;1241;2017;14204
3021;Río Bueno;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1018;2017;14204
3022;Río Bueno;Sí, en otra época del año;Mapuche;Hombre;126;2017;14204
3023;Río Bueno;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;438;2017;14204
3024;Río Bueno;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1537;2017;14204
3025;Río Bueno;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;36;2017;14204
3026;Río Bueno;Si, ahora mismo;Mapuche;Mujer;306;2017;14204
3027;Río Bueno;Si, ahora mismo;Mapuche;Hombre;202;2017;14204
3028;Río Claro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;387;2017;7108
3029;Río Claro;Si, ahora mismo;Mapuche;Mujer;67;2017;7108
3030;Río Claro;No;No pertenece a ningún pueblo indígena;Hombre;1615;2017;7108
3031;Río Claro;No;No pertenece a ningún pueblo indígena;Mujer;2448;2017;7108
3032;Río Claro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;228;2017;7108
3033;Río Claro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;255;2017;7108
3034;Río Claro;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;107;2017;7108
3035;Río Claro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;111;2017;7108
3036;Río Hurtado;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;29;2017;4305
3037;Río Hurtado;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;49;2017;4305
3038;Río Hurtado;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;147;2017;4305
3039;Río Hurtado;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;49;2017;4305
3040;Río Hurtado;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;49;2017;4305
3041;Río Hurtado;No;No pertenece a ningún pueblo indígena;Hombre;323;2017;4305
3042;Río Hurtado;No;No pertenece a ningún pueblo indígena;Mujer;1054;2017;4305
3043;Río Ibáñez;No;No pertenece a ningún pueblo indígena;Hombre;158;2017;11402
3044;Río Ibáñez;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;24;2017;11402
3045;Río Ibáñez;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;82;2017;11402
3046;Río Ibáñez;No;Mapuche;Mujer;37;2017;11402
3047;Río Ibáñez;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;42;2017;11402
3048;Río Ibáñez;No;No pertenece a ningún pueblo indígena;Mujer;316;2017;11402
3049;Río Negro;No;No pertenece a ningún pueblo indígena;Mujer;1192;2017;10305
3050;Río Negro;Sí, en otra época del año;Mapuche;Mujer;166;2017;10305
3051;Río Negro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;68;2017;10305
3052;Río Negro;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;228;2017;10305
3053;Río Negro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;242;2017;10305
3054;Río Negro;No;Mapuche;Mujer;378;2017;10305
3055;Río Negro;No;Mapuche;Hombre;140;2017;10305
3056;Río Negro;Sí, en otra época del año;Mapuche;Hombre;238;2017;10305
3057;Río Negro;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;637;2017;10305
3058;Río Negro;No;No pertenece a ningún pueblo indígena;Hombre;912;2017;10305
3059;Río Negro;Si, ahora mismo;Mapuche;Hombre;106;2017;10305
3060;Río Negro;Si, ahora mismo;Mapuche;Mujer;153;2017;10305
3061;Romeral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;197;2017;7306
3062;Romeral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;459;2017;7306
3063;Romeral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;144;2017;7306
3064;Romeral;No;Mapuche;Hombre;91;2017;7306
3065;Romeral;No;No pertenece a ningún pueblo indígena;Hombre;1599;2017;7306
3066;Romeral;No;Mapuche;Mujer;160;2017;7306
3067;Romeral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;640;2017;7306
3068;Romeral;No;No pertenece a ningún pueblo indígena;Mujer;2199;2017;7306
3069;Saavedra;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;168;2017;9116
3070;Saavedra;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;8;2017;9116
3071;Saavedra;No;Mapuche;Hombre;481;2017;9116
3072;Saavedra;Sí, en otra época del año;Mapuche;Hombre;259;2017;9116
3073;Saavedra;No;No pertenece a ningún pueblo indígena;Hombre;172;2017;9116
3074;Saavedra;Si, ahora mismo;Mapuche;Hombre;293;2017;9116
3075;Saavedra;Sí, en otra época del año;Mapuche;Mujer;341;2017;9116
3076;Saavedra;No;Mapuche;Mujer;1659;2017;9116
3077;Saavedra;Si, ahora mismo;Mapuche;Mujer;266;2017;9116
3078;Saavedra;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;8;2017;9116
3079;Saavedra;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;163;2017;9116
3080;Saavedra;No;No pertenece a ningún pueblo indígena;Mujer;314;2017;9116
3081;Sagrada Familia;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;540;2017;7307
3082;Sagrada Familia;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;445;2017;7307
3083;Sagrada Familia;No;Mapuche;Mujer;172;2017;7307
3084;Sagrada Familia;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;18;2017;7307
3085;Sagrada Familia;No;No pertenece a ningún pueblo indígena;Mujer;5356;2017;7307
3086;Sagrada Familia;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;87;2017;7307
3087;Sagrada Familia;No;No pertenece a ningún pueblo indígena;Hombre;2447;2017;7307
3088;Sagrada Familia;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;29;2017;7307
3089;Salamanca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;841;2017;4204
3090;Salamanca;No;No pertenece a ningún pueblo indígena;Mujer;4781;2017;4204
3091;Salamanca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;443;2017;4204
3092;Salamanca;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;45;2017;4204
3093;Salamanca;No;No pertenece a ningún pueblo indígena;Hombre;4272;2017;4204
3094;Salamanca;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;665;2017;4204
3095;Salamanca;No;Mapuche;Mujer;563;2017;4204
3096;Salamanca;No;Mapuche;Hombre;168;2017;4204
3097;Salamanca;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;185;2017;4204
3098;San Antonio;No;Mapuche;Mujer;665;2017;5601
3099;San Antonio;No;No pertenece a ningún pueblo indígena;Hombre;7222;2017;5601
3100;San Antonio;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3009;2017;5601
3101;San Antonio;Sí, en otra época del año;Mapuche;Mujer;297;2017;5601
3102;San Antonio;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;6271;2017;5601
3103;San Antonio;No;No pertenece a ningún pueblo indígena;Mujer;14471;2017;5601
3104;San Antonio;Si, ahora mismo;Mapuche;Mujer;136;2017;5601
3105;San Antonio;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1905;2017;5601
3106;San Antonio;Sí, en otra época del año;Mapuche;Hombre;30;2017;5601
3107;San Antonio;No;Mapuche;Hombre;801;2017;5601
3108;San Antonio;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;5061;2017;5601
3109;San Antonio;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;157;2017;5601
3110;San Bernardo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;9549;2017;13401
3111;San Bernardo;No sabe/no responde;Mapuche;Hombre;213;2017;13401
3112;San Bernardo;No;No pertenece a ningún pueblo indígena;Mujer;42034;2017;13401
3113;San Bernardo;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;224;2017;13401
3114;San Bernardo;Sí, en otra época del año;Mapuche;Mujer;1725;2017;13401
3115;San Bernardo;No;Mapuche;Mujer;4255;2017;13401
3116;San Bernardo;Sí, en otra época del año;Mapuche;Hombre;197;2017;13401
3117;San Bernardo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;7409;2017;13401
3118;San Bernardo;No;Mapuche;Hombre;1088;2017;13401
3119;San Bernardo;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;855;2017;13401
3120;San Bernardo;No;No pertenece a ningún pueblo indígena;Hombre;21699;2017;13401
3121;San Bernardo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;18798;2017;13401
3122;San Bernardo;Sí, en otra época del año;Aimara;Mujer;73;2017;13401
3123;San Bernardo;Si, ahora mismo;Mapuche;Mujer;496;2017;13401
3124;San Bernardo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;7329;2017;13401
3125;San Carlos;No;No pertenece a ningún pueblo indígena;Mujer;7923;2017;16301
3126;San Carlos;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;42;2017;16301
3127;San Carlos;Si, ahora mismo;Mapuche;Mujer;57;2017;16301
3128;San Carlos;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1348;2017;16301
3129;San Carlos;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;66;2017;16301
3130;San Carlos;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;2655;2017;16301
3131;San Carlos;No;Mapuche;Mujer;111;2017;16301
3132;San Carlos;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1759;2017;16301
3133;San Carlos;No;Mapuche;Hombre;59;2017;16301
3134;San Carlos;No;No pertenece a ningún pueblo indígena;Hombre;3896;2017;16301
3135;San Carlos;Sí, en otra época del año;Mapuche;Mujer;63;2017;16301
3136;San Carlos;Si, ahora mismo;Mapuche;Hombre;66;2017;16301
3137;San Carlos;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2125;2017;16301
3138;San Clemente;No;Mapuche;Mujer;192;2017;7109
3139;San Clemente;No;No pertenece a ningún pueblo indígena;Hombre;4723;2017;7109
3140;San Clemente;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1574;2017;7109
3141;San Clemente;No;No pertenece a ningún pueblo indígena;Mujer;7549;2017;7109
3142;San Clemente;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1263;2017;7109
3143;San Clemente;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;904;2017;7109
3144;San Clemente;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1280;2017;7109
3145;San Clemente;No;Mapuche;Hombre;104;2017;7109
3146;San Esteban;No;Mapuche;Mujer;97;2017;5304
3147;San Esteban;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;65;2017;5304
3148;San Esteban;Sí, en otra época del año;Mapuche;Mujer;222;2017;5304
3149;San Esteban;No;No pertenece a ningún pueblo indígena;Mujer;1016;2017;5304
3150;San Esteban;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1680;2017;5304
3151;San Esteban;Si, ahora mismo;Mapuche;Mujer;194;2017;5304
3152;San Esteban;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;3471;2017;5304
3153;San Esteban;Sí, en otra época del año;Mapuche;Hombre;65;2017;5304
3154;San Esteban;No;No pertenece a ningún pueblo indígena;Hombre;513;2017;5304
3155;San Esteban;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;124;2017;5304
3156;San Fabián;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;137;2017;16304
3157;San Fabián;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;18;2017;16304
3158;San Fabián;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;132;2017;16304
3159;San Fabián;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;10;2017;16304
3160;San Fabián;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;6;2017;16304
3161;San Fabián;No;No pertenece a ningún pueblo indígena;Hombre;374;2017;16304
3162;San Fabián;No;Mapuche;Mujer;14;2017;16304
3163;San Fabián;No;No pertenece a ningún pueblo indígena;Mujer;739;2017;16304
3164;San Fabián;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;4;2017;16304
3165;San Felipe;Si, ahora mismo;Mapuche;Mujer;66;2017;5701
3166;San Felipe;Sí, en otra época del año;Mapuche;Mujer;92;2017;5701
3167;San Felipe;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;5064;2017;5701
3168;San Felipe;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;4322;2017;5701
3169;San Felipe;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;476;2017;5701
3170;San Felipe;Si, ahora mismo;Collas;Mujer;153;2017;5701
3171;San Felipe;Sí, en otra época del año;Mapuche;Hombre;128;2017;5701
3172;San Felipe;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;2090;2017;5701
3173;San Felipe;No;No pertenece a ningún pueblo indígena;Mujer;11542;2017;5701
3174;San Felipe;No;Mapuche;Mujer;96;2017;5701
3175;San Felipe;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;384;2017;5701
3176;San Felipe;No;No pertenece a ningún pueblo indígena;Hombre;5198;2017;5701
3177;San Felipe;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;2453;2017;5701
3178;San Fernando;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1363;2017;6301
3179;San Fernando;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;2862;2017;6301
3180;San Fernando;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;60;2017;6301
3181;San Fernando;No;No pertenece a ningún pueblo indígena;Mujer;12122;2017;6301
3182;San Fernando;Sí, en otra época del año;Mapuche;Mujer;60;2017;6301
3183;San Fernando;Sí, en otra época del año;Mapuche;Hombre;60;2017;6301
3184;San Fernando;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;98;2017;6301
3185;San Fernando;No;No pertenece a ningún pueblo indígena;Hombre;4737;2017;6301
3186;San Fernando;No;Mapuche;Mujer;426;2017;6301
3187;San Fernando;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1885;2017;6301
3188;San Fernando;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;3370;2017;6301
3189;San Ignacio;No;No pertenece a ningún pueblo indígena;Mujer;2325;2017;16108
3190;San Ignacio;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;518;2017;16108
3191;San Ignacio;No;No pertenece a ningún pueblo indígena;Hombre;1491;2017;16108
3192;San Ignacio;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;693;2017;16108
3193;San Ignacio;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;238;2017;16108
3194;San Ignacio;Si, ahora mismo;Mapuche;Mujer;37;2017;16108
3195;San Ignacio;No;Aimara;Mujer;41;2017;16108
3196;San Ignacio;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;453;2017;16108
3197;San Javier;No;No pertenece a ningún pueblo indígena;Hombre;3444;2017;7406
3198;San Javier;No;No pertenece a ningún pueblo indígena;Mujer;8388;2017;7406
3199;San Javier;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1697;2017;7406
3200;San Javier;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1096;2017;7406
3201;San Javier;No;Mapuche;Mujer;205;2017;7406
3202;San Javier;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;74;2017;7406
3203;San Javier;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1008;2017;7406
3204;San Javier;No;Mapuche;Hombre;120;2017;7406
3205;San Javier;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;727;2017;7406
3206;San Javier;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;134;2017;7406
3207;San Joaquín;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1725;2017;13129
3208;San Joaquín;Sí, en otra época del año;Mapuche;Mujer;649;2017;13129
3209;San Joaquín;No;No pertenece a ningún pueblo indígena;Mujer;7830;2017;13129
3210;San Joaquín;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;4991;2017;13129
3211;San Joaquín;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;2420;2017;13129
3212;San Joaquín;No;No pertenece a ningún pueblo indígena;Hombre;4246;2017;13129
3213;San Joaquín;Si, ahora mismo;Mapuche;Hombre;112;2017;13129
3214;San Joaquín;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1482;2017;13129
3215;San Joaquín;No;Mapuche;Mujer;215;2017;13129
3216;San Joaquín;Sí, en otra época del año;Mapuche;Hombre;110;2017;13129
3217;San José de Maipo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;375;2017;13203
3218;San José de Maipo;No;No pertenece a ningún pueblo indígena;Hombre;1050;2017;13203
3219;San José de Maipo;No;No pertenece a ningún pueblo indígena;Mujer;2065;2017;13203
3220;San José de Maipo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;83;2017;13203
3221;San José de Maipo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;439;2017;13203
3222;San José de Maipo;No;Mapuche;Mujer;221;2017;13203
3223;San José de Maipo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;109;2017;13203
3224;San Juan de la Costa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;10;2017;10306
3225;San Juan de la Costa;Si, ahora mismo;Mapuche;Hombre;4;2017;10306
3226;San Juan de la Costa;No;No pertenece a ningún pueblo indígena;Hombre;76;2017;10306
3227;San Juan de la Costa;No;Mapuche;Mujer;1307;2017;10306
3228;San Juan de la Costa;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;77;2017;10306
3229;San Juan de la Costa;Sí, en otra época del año;Mapuche;Mujer;310;2017;10306
3230;San Juan de la Costa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;46;2017;10306
3231;San Juan de la Costa;Si, ahora mismo;Mapuche;Mujer;164;2017;10306
3232;San Juan de la Costa;No;Mapuche;Hombre;452;2017;10306
3233;San Juan de la Costa;No;No pertenece a ningún pueblo indígena;Mujer;643;2017;10306
3234;San Miguel;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;2535;2017;13130
3235;San Miguel;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;208;2017;13130
